Registration State,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Issuer Code,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Date First Observed,Law Section,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Unregistered Vehicle?,Vehicle Year,Feet From Curb,Vehicle Color,Issuing Agency
NY,2015-06-27,0.15151515151515152,SDN,TOYOT,0.003133742598139485,0.8623188405797102,0.9578925048437538,0.2701461377870564,,RC,F,206,'HAMILTON AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.008704061895551257,0.0,Gray-Silver,X
NY,2015-07-02,0.6767676767676768,SDN,MAZDA,0.003168342279822382,0.3333333333333333,0.9608108162428549,0.9937369519832986,,BX,F,3966,'BRONX BLVD',,SEC-408,,BBBBBBB,ALL,ALL,O,0.008704061895551257,0.0,Gray-Silver,X
VA,2015-07-03,0.42424242424242425,SUBN,TOYOT,,0.3333333333333333,0.9609143238441317,0.9653444676409186,,BX,F,4744,'WHITE PLAINS RD',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NY,2015-06-09,0.9494949494949495,SDN,HYUND,0.003776308115108135,0.5,0.9578683865677281,0.8025052192066806,,KG,F,835,'E 22 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01160541586073501,0.0,Gray-Silver,X
NY,2015-06-23,0.15151515151515152,SUBN,DODGE,0.002985458248069814,0.30434782608695654,0.948509490541616,0.04509394572025053,,BX,F,1757,'STORY AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.012088974854932301,0.0,Gray-Silver,X
NY,2015-06-12,0.20202020202020202,SDN,TOYOT,0.0033265122532301363,0.8768115942028986,0.00040900576426797014,0.5290187891440501,,RC,,,'BOAT LAONCIT PKG LOT',,SEC-408,,BBBBBBB,ALL,ALL,O,0.014506769825918761,0.0,Gray-Silver,X
NY,2015-06-29,0.6363636363636364,SDN,TOYOT,0.0036873375050664,0.5362318840579711,0.935777050656419,,,KG,F,790,,,SEC-408,,BBBBBBB,ALL,ALL,O,0.012088974854932301,0.0,Gray-Silver,X
NY,2015-07-13,0.3434343434343434,SUBN,VOLKS,0.003776308115108135,0.6014492753623188,0.3476619341249487,0.6901878914405011,,KG,F,186,'REMSEN ST',,SEC-408,,YYYYYYB,9.0,19.0,O,0.015957446808510637,0.0,Gray-Silver,X
NY,2013-08-12,0.9494949494949495,SDN,NISSA,0.0018683828108781264,0.30434782608695654,0.905076495132128,0.7899791231732778,,BX,F,448,'BEACH AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.013539651837524178,0.0,Gray-Silver,X
NY,2013-08-10,0.37373737373737376,SUBN,Others,0.001957353420919974,0.5217391304347826,0.9587255902948058,0.9707724425887265,,KG,F,528,'ROCKAWAY AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.013056092843326886,0.0,Gray-Silver,X
NY,2015-06-27,0.36363636363636365,SUBN,INFIN,0.003801022173453174,0.4782608695652174,0.9594843110614454,0.0906054279749478,,KG,F,,'MARTENSE ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01160541586073501,0.5,Gray-Silver,X
NY,2013-08-05,0.6767676767676768,SDN,NISSA,0.002654289866247462,0.7463768115942029,0.9534899145409086,0.0801670146137787,,QN,F,5928,'FLUSHING AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.011121856866537718,0.0,Gray-Silver,X
NY,2013-07-18,0.6767676767676768,SDN,HONDA,0.0026938323595994567,0.8115942028985508,0.957827184512851,0.09937369519832985,,QN,F,118-40,'192 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.011121856866537718,0.0,Gray-Silver,X
NC,2013-08-07,0.7070707070707071,SDN,HONDA,0.0016360706624355928,0.8260869565217391,0.9190017847524259,0.4517745302713988,,,I,,'S/S 34 AVE 20',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NY,2015-06-26,0.36363636363636365,SDN,VOLVO,0.003593424083355567,0.5362318840579711,0.9321824226004325,0.3306889352818372,,KG,F,,'BLAKE AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.0033849129593810446,0.3,Gray-Silver,X
NJ,2013-07-07,0.10101010101010101,SDN,MAZDA,,0.036231884057971016,0.9367397718411088,0.9665970772442588,,NYC,F,425,'W 13TH',,SEC-408,,BBBBBBB,23.0,6.0,O,,0.0,Gray-Silver,X
NY,2013-08-28,0.13131313131313133,SDN,NISSA,0.0019178109275679793,0.2246376811594203,0.6540574979700451,0.4864300626304802,,NYC,F,2238,'FIFTH AVENUE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.014990328820116054,0.0,Gray-Silver,X
NY,2015-06-18,0.9494949494949495,SUBN,JEEP,0.003247427266526259,0.7318840579710145,0.9385205045543344,,,QN,F,86-01,'102 AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01644100580270793,0.0,Gray-Silver,X
CT,2013-08-23,0.3434343434343434,SDN,Others,,0.8260869565217391,,0.732776617954071,,QN,F,,'DELTA SHUTTLE METER',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
99,2013-07-26,0.41414141414141414,VAN,CHEVR,0.0019227537392369645,0.8115942028985508,0.04358071985014511,0.4906054279749478,0.45473863153421157,QN,F,,'JFKIA TERMINAL 1',2013-07-26,SEC-408,,BBBBBBB,ALL,ALL,O,0.014990328820116054,0.0,Gray-Silver,X
NJ,2013-07-24,0.6262626262626263,TRAILER,,,0.644927536231884,0.5899069034545411,0.3206680584551148,,KG,F,568,'MESEROLE ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NY,2013-07-22,0.1717171717171717,SUBN,TOYOT,0.002293464614411199,0.028985507246376812,0.8640633667505446,0.4906054279749478,,,O,3,'PIKE ST',,SEC-408,,YBBBBBB,,23.98,O,0.015473887814313346,0.0,Gray-Silver,X
NY,2015-06-30,0.15151515151515152,SDN,HONDA,0.0032424844548572737,0.7391304347826086,0.0024851873588075924,1.0,,QN,F,93-02,'SUTPHIN BLVD',,SEC-408,,BBBBBBB,,,O,0.01644100580270793,0.0,Gray-Silver,X
NY,2013-08-10,0.1717171717171717,SDN,CHRYS,0.0028668307680140546,0.3333333333333333,0.5177560757957022,0.34112734864300626,,BX,F,3470,'BOSTON ROAD',,SEC-408,,YYYYYYB,8.0,8.5,O,0.015957446808510637,0.0,Gray-Silver,X
PA,2015-07-17,0.16161616161616163,SUBN,HONDA,,0.3115942028985507,0.9589768223367394,0.8663883089770356,,BX,F,1214,NELSON,,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NJ,2015-06-16,0.6363636363636364,SDN,CHRYS,,0.7536231884057971,0.9611253587593559,0.44258872651356995,,QN,F,,'145 DR',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NY,2013-08-13,0.41414141414141414,SDN,LINCO,0.0019622962325889595,0.3115942028985507,0.9398409801667377,0.394572025052192,,BX,O,28,'E 161 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.012572533849129593,0.0,Gray-Silver,X
NY,2013-07-23,0.13131313131313133,,NISSA,0.0019178109275679793,0.2246376811594203,0.6540574979700451,0.5002087682672234,,NYC,F,2238,FIFTHAVENUE,,SEC-408,,BBBBBBB,ALL,ALL,O,0.014990328820116054,0.0,Gray-Silver,X
NY,2015-06-06,0.6767676767676768,SDN,DODGE,0.0038801071601569388,0.4492753623188406,0.0,0.6041753653444677,,KG,F,3159,'FLATBUSH AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.014506769825918761,0.0,Gray-Silver,X
NY,2013-07-26,0.42424242424242425,SDN,HYUND,0.002377492412784061,0.4492753623188406,0.92107595649063,0.9590814196242171,,KG,F,2050,'E 38 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.013539651837524178,0.0,Gray-Silver,X
NY,2013-08-25,0.41414141414141414,SUBN,CHEVR,0.0030942001047876027,0.8115942028985508,0.04148041997957986,0.8079331941544886,,QN,,,'TERM5 ARRIVALS JFK',,SEC-408,,BBBBBBB,ALL,ALL,O,0.015957446808510637,0.0,Gray-Silver,X
NY,2013-07-21,0.9494949494949495,SUBN,Others,0.002634518619571521,0.2826086956521739,0.9536607523294235,0.24342379958246346,,BX,F,700,'E 136 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.012572533849129593,0.0,Gray-Silver,X
NY,2015-06-26,0.6363636363636364,SDN,HONDA,0.003534110343327631,0.4782608695652174,0.9586652946047417,0.049269311064718165,,KG,F,339,'MARTENSE ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.016924564796905222,0.0,Gray-Silver,X
NY,2015-06-20,0.1717171717171717,SDN,HONDA,0.003435254109947925,0.8043478260869565,0.9258001238071503,0.32025052192066805,,,F,110-11,'QUEENS BLVD',,SEC-408,,YYYYYYB,7.5,8.0,O,0.015473887814313346,0.0,Gray-Silver,X
NJ,2015-06-28,0.36363636363636365,SUBN,CHEVR,,0.3115942028985507,0.953495944109915,0.06555323590814197,,BX,F,162,'E 174TH ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
NY,2013-08-10,0.6767676767676768,SDN,MERCU,0.0027729173463032215,0.5217391304347826,0.9584602892585238,,,KG,O,149,'NEWPORT ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,Gray-Silver,X
MI,2015-07-21,0.1717171717171717,SUBN,INFIN,,0.5434782608695652,0.3528543979676333,0.36325678496868474,,KG,F,32,'WYCKOFF ST',,SEC-408,,BYBBBBB,8.5,10.0,O,,0.0,Gray-Silver,X
MN,2013-07-11,0.1717171717171717,TRAILER,MERCU,,0.13043478260869565,0.5366396809956024,0.341544885177453,,NYC,O,163,'EAST 86TH STREET',,SEC-408,,YYYYYYB,8.0,8.5,O,,0.0,White,X
NY,2013-07-29,0.1717171717171717,SDN,Others,0.0024961198928398205,0.7753623188405797,0.518021376831984,0.33820459290187893,,QN,O,43-04,'47 AVE',,SEC-408,,YYYYYYB,8.0,8.5,O,0.014990328820116054,0.0,White,X
NC,2013-07-31,0.8181818181818182,Others,ISUZU,,0.8260869565217391,0.9538547034657963,0.24133611691022966,0.0,QN,F,,'W/B SIDE OF 114 STRE',2013-07-31,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
PA,2015-05-16,0.13131313131313133,SDN,CHRYS,0.003118914163132529,0.5579710144927537,0.9254293053132562,0.7160751565762004,0.6833829154271143,KG,F,521,'11TH ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
99,2015-07-06,0.16161616161616163,VAN,CHEVR,,0.0,0.3536141236624406,0.5269311064718163,,NYC,O,434,'GREENWICH ST',,SEC-408,,YYYYYBB,8.0,18.0,O,,0.0,White,X
NY,2015-06-17,0.36363636363636365,VAN,GMC,0.003296855383216112,0.7681159420289855,0.9495043694276734,0.05553235908141963,,QN,F,141-27,'78 RD',,SEC-408,,BBBBBBB,ALL,ALL,O,0.012572533849129593,0.0,White,X
NJ,2013-07-17,0.47474747474747475,VAN,CHEVR,,0.30434782608695654,0.00012159630829588301,0.7920668058455115,,BX,F,28,'METROPOLITAN AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
NY,2013-08-02,0.6767676767676768,SDN,NISSA,0.0026394614312405065,0.2826086956521739,0.9582834219010025,0.9603340292275574,,BX,O,700,'BROOK AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01160541586073501,0.0,White,X
NY,2013-07-02,0.10101010101010101,DELV,HINO,0.0023330071077631936,0.09420289855072464,0.931033789704712,0.4062630480167015,,NYC,F,216,'W 44 ST',,SEC-408,,YYYYYYY,ALL,ALL,O,0.015473887814313346,0.0,White,X
NY,2013-07-14,0.10101010101010101,DELV,CHEVR,,0.0,0.9548757104842146,0.6020876826722338,0.5665108372290693,NYC,O,2,BROADWAY,2013-07-14,SEC-408,,BBBBBBB,ALL,ALL,O,0.0038684719535783366,0.0,White,X
NY,2013-08-05,0.42424242424242425,DELV,MERCU,0.0021303518293345714,0.7898550724637681,0.9457107655944753,0.47515657620041757,,QN,F,97-30,'57 AVENUE',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01160541586073501,0.0,White,X
NY,2013-07-18,0.06060606060606061,DELV,INTER,0.002085866524313704,0.6014492753623188,0.331509723684951,0.43966597077244257,,KG,F,,'S/S HOYT ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01160541586073501,0.0,White,X
NY,2013-08-12,0.42424242424242425,SDN,FORD,,0.5072463768115942,0.10069279747883621,0.19498956158663883,,KG,F,489,CLARKSON,,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
99,2015-07-10,0.15151515151515152,SDN,FORD,0.003321569441561151,0.7391304347826086,0.1040120752168635,,,QN,F,93-02,'SUTPHIN BLVD',,SEC-408,,BBBBBBB,,,O,0.012088974854932301,0.0,White,X
FL,2015-06-27,0.36363636363636365,TRAILER,GMC,,0.717391304347826,0.9559369146293423,0.6158663883089771,,QN,F,197,'B 100 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.2,White,X
PA,2013-08-05,0.16161616161616163,SUBN,HUMME,0.002006781537609827,0.7753623188405797,0.927838118131316,0.39540709812108565,,QN,F,,'S/S 43 AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
PA,2015-07-08,0.15151515151515152,SDN,,,0.644927536231884,0.349243691060963,0.6179540709812109,,KG,F,556,'DRIGGS AVE',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
NY,2015-06-21,0.42424242424242425,SDN,TOYOT,0.0028668307680140546,0.32608695652173914,0.9602761944576201,0.15156576200417538,0.11177220569485762,BX,F,317,'E 181',,SEC-408,,BBBBBBB,ALL,ALL,O,0.015957446808510637,0.0,White,X
NY,2013-07-19,0.10101010101010101,VAN,CHEVR,,0.6014492753623188,0.331509723684951,0.3444676409185804,,KG,F,,'W/S BRIDGE ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01402321083172147,0.0,White,X
NJ,2013-08-06,0.13131313131313133,,CHEVR,,0.08695652173913043,0.9079224517031522,0.5010438413361169,,NYC,F,,'S/S E 26 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
NY,2015-06-30,0.494949494949495,SDN,CHRYS,0.0033512263115750627,0.3115942028985507,0.9595998778007349,0.06263048016701461,,BX,O,188,'E 167 ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.013539651837524178,0.0,White,X
NY,2015-06-10,0.16161616161616163,SDN,LINCO,0.003306741006554195,0.717391304347826,0.0007044546455819338,0.7356993736951984,,QN,,,'RIIS PARK',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
99,2015-07-15,0.6363636363636364,SDN,VOLVO,,0.028985507246376812,0.3477021312516581,0.7482254697286014,,NYC,F,9,'OLIVER ST',,SEC-408,,BBBBBBB,ALL,ALL,O,,0.0,White,X
NY,2015-07-02,0.20202020202020202,SDN,ACURA,0.002985458248069814,0.4492753623188406,0.0002843946714688834,0.7181628392484343,,KG,,,'FISHERMAN PKG.',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01402321083172147,0.0,White,X
NY,2013-08-02,0.36363636363636365,UTIL,GMC,,0.6014492753623188,0.34906380891893846,0.5874739039665972,,KG,O,29,'GALLATIN PL',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01402321083172147,0.1,White,X
NY,2015-06-27,0.6262626262626263,SDN,MAZDA,0.00343031129827894,0.8840579710144928,0.9416679395756792,0.14947807933194154,,RC,O,295,'ELLIS ST',,SEC-408,,BBBBBBB,ALL,ALL,O,0.01644100580270793,0.0,White,X
NY,2015-06-23,0.16161616161616163,SUBN,DODGE,0.00365273782338339,0.30434782608695654,0.9428828977304702,,,BX,F,62,'CLASON POINT LANE NO',,SEC-408,,BBBBBBB,ALL,ALL,O,0.008220502901353965,0.0,White,X
